#C:/Users/KIMED 1/Documents/Junaidin/iGEMDOCKv2.1/output/extracted_cav/cav4mxo_DB8.pdb with C:/Users/KIMED 1/Documents/Junaidin/Docking/SrcHum-nofilter/gemdock_out/docking.lst
#Ligand	TotalEnergy	VDW	HBond	Elec	AverConPair	
cav4mxo_DB8-ZINC000072474956-0.pdb	-75.1912	-58.0086	-17.1827	0	18.9545
cav4mxo_DB8-ZINC000072474961-0.pdb	-88.9437	-72.7971	-16.1466	0	19
cav4mxo_DB8-ZINC000072475145-0.pdb	-90.4849	-80.4487	-10.0362	0	20.72
cav4mxo_DB8-ZINC000072475157-0.pdb	-88.8013	-79.2921	-9.50921	0	20.1111
cav4mxo_DB8-ZINC000072475158-0.pdb	-79.6728	-68.1404	-11.5324	0	18.7407
cav4mxo_DB8-ZINC000072476103-0.pdb	-68.0396	-63.2005	-4.83911	0	25.7368
cav4mxo_DB8-ZINC000072476567-0.pdb	-82.372	-75.372	-7	0	20.3478
cav4mxo_DB8-ZINC000072476568-0.pdb	-75.7099	-72.2099	-3.5	0	21.8696
cav4mxo_DB8-ZINC000072477591-0.pdb	-79.3549	-69.0398	-10.315	0	21.1364
cav4mxo_DB8-ZINC000072478812-0.pdb	-86.3634	-63.475	-22.8884	0	17.1923
cav4mxo_DB8-ZINC000072478871-0.pdb	-85.0951	-69.5233	-15.5718	0	22.2917
cav4mxo_DB8-ZINC000072478872-0.pdb	-84.7906	-79.0578	-5.73283	0	23.5833
cav4mxo_DB8-ZINC000072479024-0.pdb	-83.0408	-72.5562	-10.4847	0	21.6522
cav4mxo_DB8-ZINC000072479025-0.pdb	-83.5544	-73.0544	-10.5	0	22.0435
cav4mxo_DB8-ZINC000072479292-0.pdb	-82.3358	-72.2078	-10.128	0	21.3333
cav4mxo_DB8-ZINC000072479293-0.pdb	-86.0005	-63.1954	-22.8051	0	16.963
cav4mxo_DB8-ZINC000072479941-0.pdb	-86.2152	-74.5664	-11.6488	0	24.1818
cav4mxo_DB8-ZINC000072479942-0.pdb	-78.7552	-65.5033	-13.2519	0	21.0909
cav4mxo_DB8-ZINC000072946923-0.pdb	-79.12	-73.4509	-5.66909	0	22.5714
cav4mxo_DB8-ZINC000072946926-0.pdb	-80.5523	-64.0923	-16.4599	0	20.381
cav4mxo_DB8-ZINC000075093190-0.pdb	-81.0557	-65.3437	-15.7119	0	19.1364
cav4mxo_DB8-ZINC000075105529-0.pdb	-100.742	-84.1585	-16.5837	0	23.7917
cav4mxo_DB8-ZINC000075140977-0.pdb	-82.8317	-72.4309	-10.4008	0	19.2083
cav4mxo_DB8-ZINC000075163986-0.pdb	-86.2714	-67.8045	-18.4669	0	22.3182
cav4mxo_DB8-ZINC000076062989-0.pdb	-83.0617	-65.7591	-17.3026	0	23.2381
cav4mxo_DB8-ZINC000076063689-0.pdb	-80.8461	-69.8947	-10.9514	0	24.3684
cav4mxo_DB8-ZINC000076063692-0.pdb	-81.5313	-68.9505	-12.5809	0	22.6842
cav4mxo_DB8-ZINC000076556595-0.pdb	-78.0569	-73.5283	-4.52854	0	25.1905
cav4mxo_DB8-ZINC000076640245-0.pdb	-83.9247	-78.2053	-5.71943	0	21.5385
cav4mxo_DB8-ZINC000077212787-0.pdb	-102.09	-92.2838	-9.80611	0	24.25
cav4mxo_DB8-ZINC000077216471-0.pdb	-82.2024	-62.5022	-19.7002	0	18
cav4mxo_DB8-ZINC000077287002-0.pdb	-91.6885	-78.0533	-13.6352	0	20.6667
cav4mxo_DB8-ZINC000077319512-0.pdb	-98.5934	-79.0157	-19.5777	0	16.2647
cav4mxo_DB8-ZINC000077354566-0.pdb	-82.8954	-73.3954	-9.5	0	18.9615
cav4mxo_DB8-ZINC000077393907-0.pdb	-97.9421	-90.8657	-7.07643	0	22.6667
cav4mxo_DB8-ZINC000078333441-0.pdb	-84.3664	-64.3618	-20.0047	0	19.2273
cav4mxo_DB8-ZINC000079063667-0.pdb	-92.325	-85.325	-7	0	19.7241
cav4mxo_DB8-ZINC000079063688-0.pdb	-101.473	-84.8833	-16.5899	0	20.7
cav4mxo_DB8-ZINC000079063698-0.pdb	-99.6925	-80.5897	-19.1029	0	20.1667
cav4mxo_DB8-ZINC000080443364-0.pdb	-75.7451	-65.7683	-9.97681	0	20.1429
cav4mxo_DB8-ZINC000083820567-0.pdb	-74.2743	-65.589	-8.68533	0	24.7727
cav4mxo_DB8-ZINC000084008411-0.pdb	-92.5304	-76.4821	-16.0483	0	27.4091
cav4mxo_DB8-ZINC000084271667-0.pdb	-81.515	-64.3196	-17.1953	0	18.7391
cav4mxo_DB8-ZINC000084271746-0.pdb	-74.0732	-61.4148	-12.6583	0	21.5789
cav4mxo_DB8-ZINC000084310593-0.pdb	-84.2016	-80.2423	-3.95929	0	19.7857
cav4mxo_DB8-ZINC000084459698-0.pdb	-83.1115	-79.8868	-3.22471	0	23.3182
cav4mxo_DB8-ZINC000088755237-0.pdb	-81.2491	-64.0049	-17.2443	0	17.32
cav4mxo_DB8-ZINC000089547634-0.pdb	-86.9592	-86.9592	0	0	19.9286
cav4mxo_DB8-ZINC000089547637-0.pdb	-89.9599	-71.6012	-18.3587	0	17.7143
cav4mxo_DB8-ZINC000089594192-0.pdb	-76.0941	-63.6845	-12.4096	0	19.9091
cav4mxo_DB8-ZINC000089656108-0.pdb	-90.4593	-74.7811	-15.6783	0	20.7143
cav4mxo_DB8-ZINC000089700459-0.pdb	-92.3707	-85.3707	-7	0	24.9565
cav4mxo_DB8-ZINC000089700464-0.pdb	-80.9768	-77.4768	-3.5	0	21.4783
cav4mxo_DB8-ZINC000089761963-0.pdb	-97.5352	-79.1427	-18.3925	0	16.7667
cav4mxo_DB8-ZINC000089885490-0.pdb	-79.8352	-65.872	-13.9632	0	19.7273
cav4mxo_DB8-ZINC000089960289-0.pdb	-94.9369	-82.5617	-12.3752	0	24.5652
cav4mxo_DB8-ZINC000090090418-0.pdb	-88.9167	-75.6074	-13.3093	0	23.5652
cav4mxo_DB8-ZINC000090200840-0.pdb	-79.226	-72.226	-7	0	21.2174
cav4mxo_DB8-ZINC000090485237-0.pdb	-81.7621	-64.0121	-17.75	0	22.5652
cav4mxo_DB8-ZINC000091289011-0.pdb	-76.2393	-63.4939	-12.7454	0	18.8636
cav4mxo_DB8-ZINC000091518955-0.pdb	-85.2394	-71.2394	-14	0	25.2
cav4mxo_DB8-ZINC000091518956-0.pdb	-93.9504	-71.7469	-22.2035	0	25.95
cav4mxo_DB8-ZINC000091650605-0.pdb	-67.5129	-53.0029	-14.51	0	24.7391
cav4mxo_DB8-ZINC000091650608-0.pdb	-42.5086	-32.0086	-10.5	0	22.3913
cav4mxo_DB8-ZINC000092962439-0.pdb	-85.3019	-80.1648	-5.13705	0	24.6957
cav4mxo_DB8-ZINC000094124647-0.pdb	-78.7751	-66.2884	-12.4867	0	21.7619
cav4mxo_DB8-ZINC000095348817-0.pdb	-93.2776	-90.7776	-2.5	0	24.1667
cav4mxo_DB8-ZINC000095349383-0.pdb	-92.9795	-86.1146	-6.86495	0	20.6538
cav4mxo_DB8-ZINC000095353437-0.pdb	-82.4908	-67.2379	-15.2529	0	21.5714
cav4mxo_DB8-ZINC000095353438-0.pdb	-79.2205	-62.7486	-16.472	0	19.6667
cav4mxo_DB8-ZINC000095354200-0.pdb	-90.8661	-73.6151	-17.251	0	26.1364
cav4mxo_DB8-ZINC000095355707-0.pdb	-105.439	-87.0979	-18.3416	0	27.4783
cav4mxo_DB8-ZINC000095358761-0.pdb	-78.1407	-74.6407	-3.5	0	22.8182
cav4mxo_DB8-ZINC000095358991-0.pdb	-80.3797	-70.04	-10.3398	0	23.2273
cav4mxo_DB8-ZINC000095359023-0.pdb	-86.942	-73.7712	-13.1708	0	24.9048
cav4mxo_DB8-ZINC000095359994-0.pdb	-90.4383	-69.1094	-21.3289	0	25
cav4mxo_DB8-ZINC000095360193-0.pdb	-88.7762	-62.5884	-26.1878	0	23.8421
cav4mxo_DB8-ZINC000095360410-0.pdb	-93.7111	-70.4303	-23.2808	0	19.25
cav4mxo_DB8-ZINC000095360602-0.pdb	-90.3436	-71.0735	-19.2701	0	20.4783
cav4mxo_DB8-ZINC000095364660-0.pdb	-76.1723	-60.438	-15.7343	0	21
cav4mxo_DB8-ZINC000095366108-0.pdb	-102.476	-84.9759	-17.5	0	24
cav4mxo_DB8-ZINC000095370907-0.pdb	-93.3292	-72.1042	-21.225	0	21.2
cav4mxo_DB8-ZINC000095370908-0.pdb	-91.5565	-68.5427	-23.0138	0	20.56
cav4mxo_DB8-ZINC000095372021-0.pdb	-92.2404	-81.7426	-10.4977	0	20.6667
cav4mxo_DB8-ZINC000095373293-0.pdb	-82.0554	-69.7837	-12.2716	0	28.1818
cav4mxo_DB8-ZINC000095373294-0.pdb	-81.8428	-56.9	-24.9429	0	17.2273
cav4mxo_DB8-ZINC000095374079-0.pdb	-101.663	-81.3995	-20.2636	0	22.64
cav4mxo_DB8-ZINC000095375668-0.pdb	-79.734	-73.5578	-6.17615	0	21.04
cav4mxo_DB8-ZINC000095375926-0.pdb	-89.8425	-70.785	-19.0576	0	21.8636
cav4mxo_DB8-ZINC000095377849-0.pdb	-90.0523	-69.7488	-20.3035	0	19.2
cav4mxo_DB8-ZINC000095377990-0.pdb	-75.6767	-69.1951	-6.48159	0	24.45
cav4mxo_DB8-ZINC000095378544-0.pdb	-86.0998	-66.8237	-19.2761	0	18.4583
cav4mxo_DB8-ZINC000095378545-0.pdb	-98.667	-71.8323	-26.8347	0	19.4583
cav4mxo_DB8-ZINC000095378597-0.pdb	-86.5792	-73.2891	-13.2901	0	20.8696
cav4mxo_DB8-ZINC000095381912-0.pdb	-84.709	-72.084	-12.625	0	20.64
cav4mxo_DB8-ZINC000095382899-0.pdb	-87.5788	-69.3809	-18.1979	0	21.8182
cav4mxo_DB8-ZINC000095385235-0.pdb	-89.2963	-76.9038	-12.3925	0	20.2
cav4mxo_DB8-ZINC000095387513-0.pdb	-87.6797	-74.2204	-13.4593	0	23.4545
cav4mxo_DB8-ZINC000095387699-0.pdb	-89.4928	-73.9794	-15.5134	0	23.0833
cav4mxo_DB8-ZINC000095387700-0.pdb	-91.524	-79.6947	-11.8293	0	22.0833
cav4mxo_DB8-ZINC000095390614-0.pdb	-90.6421	-72.6653	-17.9767	0	23.3043
cav4mxo_DB8-ZINC000095392927-0.pdb	-79.2963	-68.8903	-10.406	0	19.2609
cav4mxo_DB8-ZINC000095392928-0.pdb	-86.4711	-77.4526	-9.01848	0	25.3913
cav4mxo_DB8-ZINC000095395458-0.pdb	-93.3023	-79.3638	-13.9385	0	26.1154
cav4mxo_DB8-ZINC000095403306-0.pdb	-90.8865	-80.5823	-10.3042	0	21.4643
cav4mxo_DB8-ZINC000095407156-0.pdb	-91.2771	-80.7771	-10.5	0	20.0769
cav4mxo_DB8-ZINC000095409776-0.pdb	-96.3352	-86.8352	-9.5	0	21.0741
cav4mxo_DB8-ZINC000095434841-0.pdb	-74.3925	-61.4015	-12.991	0	27.2941
cav4mxo_DB8-ZINC000095450208-0.pdb	-99.852	-84.9787	-14.8732	0	20.4828
cav4mxo_DB8-ZINC000095452082-0.pdb	-81.1883	-74.1883	-7	0	22.625
cav4mxo_DB8-ZINC000095460526-0.pdb	-97.5613	-84.8942	-12.6671	0	22
cav4mxo_DB8-ZINC000095465985-0.pdb	-73.2137	-50.6901	-22.5236	0	24.8889
cav4mxo_DB8-ZINC000095467566-0.pdb	-87.8123	-73.3819	-14.4304	0	21.913
cav4mxo_DB8-ZINC000095467595-0.pdb	-93.4306	-79.4667	-13.9639	0	21.75
cav4mxo_DB8-ZINC000095497101-0.pdb	-94.3346	-81.9649	-12.3697	0	21.68
cav4mxo_DB8-ZINC000095501544-0.pdb	-90.1532	-80.6722	-9.481	0	20.8077
cav4mxo_DB8-ZINC000095502155-0.pdb	-83.2401	-67.2359	-16.0043	0	20.2083
cav4mxo_DB8-ZINC000095506274-0.pdb	-83.5087	-77.5087	-6	0	22.2083
cav4mxo_DB8-ZINC000095510086-0.pdb	-92.9169	-77.5083	-15.4086	0	21.7826
cav4mxo_DB8-ZINC000095520170-0.pdb	-91.6335	-77.6345	-13.999	0	19.9167
cav4mxo_DB8-ZINC000095521764-0.pdb	-84.5036	-71.4456	-13.058	0	19.6957
cav4mxo_DB8-ZINC000095526338-0.pdb	-103.409	-86.8376	-16.5709	0	21.7143
cav4mxo_DB8-ZINC000095529645-0.pdb	-97.2466	-86.8138	-10.4328	0	21.2692
cav4mxo_DB8-ZINC000095531016-0.pdb	-87.6591	-80.6591	-7	0	19.3846
cav4mxo_DB8-ZINC000095698519-0.pdb	-85.7225	-70.8209	-14.9017	0	18.8077
cav4mxo_DB8-ZINC000095726824-0.pdb	-78.451	-74.951	-3.5	0	22
cav4mxo_DB8-ZINC000095829776-0.pdb	-78.0216	-78.0216	0	0	22.5
cav4mxo_DB8-ZINC000095939694-0.pdb	-98.0625	-86.8326	-11.23	0	21.3871
cav4mxo_DB8-ZINC000095941847-0.pdb	-74.2576	-72.1797	-2.07792	0	23.1304
cav4mxo_DB8-ZINC000095947024-0.pdb	-93.8252	-90.3252	-3.5	0	22.68
cav4mxo_DB8-ZINC000095957006-0.pdb	-92.9805	-74.7361	-18.2444	0	22.04
cav4mxo_DB8-ZINC000095957748-0.pdb	-83.7261	-70.1429	-13.5832	0	16.7407
cav4mxo_DB8-ZINC000095961068-0.pdb	-89.9599	-80.7706	-9.18931	0	19.5385
cav4mxo_DB8-ZINC000095961070-0.pdb	-88.3833	-82.8491	-5.5342	0	20.8519
cav4mxo_DB8-ZINC000095961073-0.pdb	-89.951	-82.951	-7	0	21.1852
cav4mxo_DB8-ZINC000095961702-0.pdb	-82.5068	-66.1621	-16.3448	0	20.1429
cav4mxo_DB8-ZINC000095966390-0.pdb	-72.6127	-69.1127	-3.5	0	23.8421
cav4mxo_DB8-ZINC000095997569-0.pdb	-90.6729	-77.087	-13.5859	0	19.2593
cav4mxo_DB8-ZINC000096003515-0.pdb	-92.0853	-71.6523	-20.4329	0	18.2083
cav4mxo_DB8-ZINC000096008850-0.pdb	-76.9967	-62.4089	-14.5878	0	18.8696
cav4mxo_DB8-ZINC000096008861-0.pdb	-83.8627	-60.3627	-23.5	0	20.4545
cav4mxo_DB8-ZINC000096008865-0.pdb	-97.2282	-77.3529	-19.8753	0	21.6667
cav4mxo_DB8-ZINC000096011132-0.pdb	-99.5594	-82.0108	-17.5486	0	18.0303
cav4mxo_DB8-ZINC000096011406-0.pdb	-91.4669	-73.9669	-17.5	0	18.9286
cav4mxo_DB8-ZINC000096419416-0.pdb	-80.668	-61.7663	-18.9017	0	19.9565
cav4mxo_DB8-ZINC000096429502-0.pdb	-80.7281	-74.5618	-6.16631	0	23.7619
cav4mxo_DB8-ZINC000096429779-0.pdb	-77.0378	-66.7614	-10.2764	0	23.087
cav4mxo_DB8-ZINC000096456171-0.pdb	-79.5861	-64.2942	-15.2919	0	17.1667
cav4mxo_DB8-ZINC000097011739-0.pdb	-85.1939	-68.1225	-17.0714	0	23.4
cav4mxo_DB8-ZINC000097037685-0.pdb	-81.229	-62.6023	-18.6267	0	28.1111
cav4mxo_DB8-ZINC000097049871-0.pdb	-90.7761	-63.8974	-26.8787	0	19.5909
cav4mxo_DB8-ZINC000097081448-0.pdb	-74.3984	-64.4859	-9.91252	0	25.7059
cav4mxo_DB8-ZINC000097083827-0.pdb	-94.3313	-76.1454	-16.8063	-1.3797	24.2609
cav4mxo_DB8-ZINC000097108415-0.pdb	-86.336	-66.068	-20.2681	0	18.9565
cav4mxo_DB8-ZINC000097142402-0.pdb	-91.8828	-79.3949	-12.237	-0.25094	23.6
cav4mxo_DB8-ZINC000097160080-0.pdb	-92.7342	-82.2342	-10.5	0	22.76
cav4mxo_DB8-ZINC000097160087-0.pdb	-86.6201	-76.2307	-10.3894	0	22.4348
cav4mxo_DB8-ZINC000097160189-0.pdb	-77.8094	-54.0215	-23.7879	0	17.5217
cav4mxo_DB8-ZINC000097160215-0.pdb	-77.3513	-61.9359	-15.4155	0	22.4737
cav4mxo_DB8-ZINC000097160216-0.pdb	-86.0557	-68.5557	-17.5	0	22.0476
cav4mxo_DB8-ZINC000097163549-0.pdb	-79.6203	-66.8437	-12.7765	0	20.8095
cav4mxo_DB8-ZINC000097166061-0.pdb	-78.1106	-62.4628	-15.6478	0	17.25
cav4mxo_DB8-ZINC000097198000-0.pdb	-86.1443	-82.6443	-3.5	0	26.5
cav4mxo_DB8-ZINC000097200161-0.pdb	-79.9815	-62.1161	-17.8654	0	16.6667
cav4mxo_DB8-ZINC000097200381-0.pdb	-85.0966	-61.4406	-23.656	0	22.381
cav4mxo_DB8-ZINC000097200382-0.pdb	-85.6715	-67.9152	-17.7563	0	22.8636
cav4mxo_DB8-ZINC000097372936-0.pdb	-99.4217	-88.614	-10.8077	0	24.375
cav4mxo_DB8-ZINC000097378964-0.pdb	-93.0075	-75.0558	-16.4591	-1.49256	23.625
cav4mxo_DB8-ZINC000097380064-0.pdb	-95.2091	-85.7484	-9.46076	0	23.68
cav4mxo_DB8-ZINC000097635148-0.pdb	-84.1359	-75.3859	-8.74994	0	21.56
cav4mxo_DB8-ZINC000097733049-0.pdb	-93.4907	-76.1834	-17.3073	0	19.1111
cav4mxo_DB8-ZINC000097733051-0.pdb	-98.3722	-86.2485	-12.1237	0	23.0741
cav4mxo_DB8-ZINC000097945697-0.pdb	-107.74	-94.3416	-13.3983	0	16.5
cav4mxo_DB8-ZINC000097945946-0.pdb	-85.8459	-67.7186	-18.1273	0	19.1143
cav4mxo_DB8-ZINC000097948253-0.pdb	-99.3885	-93.9932	-5.3953	0	16.7692
cav4mxo_DB8-ZINC000097948724-0.pdb	-98.0531	-88.0103	-10.0428	0	15.375
cav4mxo_DB8-ZINC000098046275-0.pdb	-108.263	-90.6337	-17.629	0	20.3333
cav4mxo_DB8-ZINC000098212685-0.pdb	-72.9613	-69.4613	-3.5	0	18.5357
cav4mxo_DB8-ZINC000100035493-0.pdb	-90.2397	-81.7397	-8.5	0	16.1081
cav4mxo_DB8-ZINC000100035495-0.pdb	-101.6	-91.9841	-9.61564	0	17.2973
cav4mxo_DB8-ZINC000100035547-0.pdb	-91.1725	-90.6157	-0.556759	0	18.8108
cav4mxo_DB8-ZINC000100035551-0.pdb	-93.2908	-93.2908	0	0	16.7297
cav4mxo_DB8-ZINC000100035672-0.pdb	-106.558	-104.924	-1.63354	0	21.4324
cav4mxo_DB8-ZINC000100035676-0.pdb	-96.7792	-85.208	-11.5711	0	16.8919
cav4mxo_DB8-ZINC000100035756-0.pdb	-99.1226	-96.9634	-2.15915	0	16.7561
cav4mxo_DB8-ZINC000100035758-0.pdb	-91.0044	-88.6027	-2.40176	0	15.4878
cav4mxo_DB8-ZINC000100035896-0.pdb	-98.5831	-88.8404	-9.74276	0	15.275
cav4mxo_DB8-ZINC000100035898-0.pdb	-89.3251	-84.6348	-4.69032	0	15.45
cav4mxo_DB8-ZINC000100036033-0.pdb	-100.341	-95.4664	-4.87454	0	15.4146
cav4mxo_DB8-ZINC000100036036-0.pdb	-100.369	-93.6985	-6.67034	0	16.3659
cav4mxo_DB8-ZINC000100036091-0.pdb	-108.675	-99.1746	-9.5	0	19.8718
cav4mxo_DB8-ZINC000100036092-0.pdb	-113.769	-108.654	-5.11466	0	18.9231
cav4mxo_DB8-ZINC000100036173-0.pdb	-86.3751	-74.8396	-11.5356	0	13.359
cav4mxo_DB8-ZINC000100036176-0.pdb	-92.713	-78.3545	-14.3585	0	14.3846
cav4mxo_DB8-ZINC000100036257-0.pdb	-103.791	-100.453	-3.33848	0	16.45
cav4mxo_DB8-ZINC000100036260-0.pdb	-105.587	-103.087	-2.5	0	18.275
cav4mxo_DB8-ZINC000102749003-0.pdb	-99.4673	-81.9449	-17.5224	0	17.9688
cav4mxo_DB8-ZINC000102935520-0.pdb	-88.569	-85.069	-3.5	0	17.6364
cav4mxo_DB8-ZINC000104381598-0.pdb	-102.382	-75.8266	-26.5558	0	16.3824
cav4mxo_DB8-ZINC000109070490-0.pdb	-82.9375	-77.4971	-5.44042	0	22.0385
cav4mxo_DB8-ZINC000111227123-0.pdb	-92.6616	-77.9312	-14.7304	0	19.8889
cav4mxo_DB8-ZINC000118198914-0.pdb	-78.538	-72.7682	-5.7698	0	22.3333
cav4mxo_DB8-ZINC000127140268-0.pdb	-85.5719	-77.8937	-7.6782	0	20.04
cav4mxo_DB8-ZINC000130377425-0.pdb	-91.2955	-77.8935	-13.402	0	19.7308
cav4mxo_DB8-ZINC000139415087-0.pdb	-75.0841	-63.0613	-12.0228	0	18.9545
cav4mxo_DB8-ZINC000150295519-0.pdb	-97.8078	-76.2248	-21.583	0	17.3529
cav4mxo_DB8-ZINC000150374843-0.pdb	-110.188	-83.4176	-26.7701	0	13.6889
cav4mxo_DB8-ZINC000150374964-0.pdb	-100.459	-89.9589	-10.5	0	17.7561
cav4mxo_DB8-ZINC000153531276-0.pdb	-85.109	-72.9065	-12.2025	0	18.9259
cav4mxo_DB8-ZINC000153540796-0.pdb	-85.5777	-59.7078	-25.8698	0	16.2222
cav4mxo_DB8-ZINC000153540908-0.pdb	-87.8342	-74.6983	-13.1359	0	19.8148
cav4mxo_DB8-ZINC000153580361-0.pdb	-86.9722	-73.3976	-13.5746	0	20.2692
cav4mxo_DB8-ZINC000170088683-0.pdb	-88.8363	-68.0423	-20.7939	0	22.087
cav4mxo_DB8-ZINC000170596750-0.pdb	-81.4458	-72.4744	-8.97137	0	22.2174
cav4mxo_DB8-ZINC000170598537-0.pdb	-80.7876	-68.7547	-12.0329	0	25.1429
cav4mxo_DB8-ZINC000170598758-0.pdb	-84.8485	-70.9719	-13.8766	0	25.0476
cav4mxo_DB8-ZINC000170601959-0.pdb	-89.5531	-73.2131	-16.34	0	16.8571
cav4mxo_DB8-ZINC000170612098-0.pdb	-85.9573	-78.9573	-7	0	22.25
cav4mxo_DB8-ZINC000170618095-0.pdb	-81.9934	-68.8125	-13.1809	0	25.8333
cav4mxo_DB8-ZINC000170619616-0.pdb	-81.3825	-73.5969	-7.78566	0	20.9583
cav4mxo_DB8-ZINC000170619670-0.pdb	-87.0877	-76.9124	-10.1753	0	15.8966
cav4mxo_DB8-ZINC000170673563-0.pdb	-77.8043	-72.0103	-5.79399	0	19
cav4mxo_DB8-ZINC000172011872-0.pdb	-98.9994	-89.2316	-9.76783	0	23.0769
cav4mxo_DB8-ZINC000177616730-0.pdb	-91.6978	-81.2371	-10.4607	0	20.6154
cav4mxo_DB8-ZINC000178781112-0.pdb	-97.746	-84.9987	-12.7474	0	22.8462
cav4mxo_DB8-ZINC000184080214-0.pdb	-85.1058	-69.2926	-15.8133	0	26.0476
cav4mxo_DB8-ZINC000189898739-0.pdb	-85.4107	-84.5894	-0.821289	0	21.7143
cav4mxo_DB8-ZINC000189898755-0.pdb	-98.1702	-75.8819	-22.2883	0	18.1071
cav4mxo_DB8-ZINC000190415087-0.pdb	-89.0665	-80.5769	-8.48955	0	22.08
cav4mxo_DB8-ZINC000190571312-0.pdb	-87.1682	-68.3089	-18.8594	0	19.24
cav4mxo_DB8-ZINC000191319836-0.pdb	-80.9272	-70.4272	-10.5	0	18.5833
cav4mxo_DB8-ZINC000191854788-0.pdb	-81.1746	-66.5464	-14.6282	0	23.12
cav4mxo_DB8-ZINC000192500070-0.pdb	-92.4097	-85.4097	-7	0	24.9565
cav4mxo_DB8-ZINC000192516561-0.pdb	-94.8082	-80.8082	-14	0	28.2727
cav4mxo_DB8-ZINC000193370352-0.pdb	-75.3484	-68.563	-6.78539	0	24.2
cav4mxo_DB8-ZINC000193387810-0.pdb	-86.9996	-71.0018	-15.9978	0	21.5833
cav4mxo_DB8-ZINC000195545112-0.pdb	-85.8536	-67.7584	-18.0952	0	21.2273
cav4mxo_DB8-ZINC000195578600-0.pdb	-73.056	-66.076	-6.97998	0	24.7143
cav4mxo_DB8-ZINC000195578601-0.pdb	-67.15	-56.0467	-11.1033	0	24.8571
cav4mxo_DB8-ZINC000215869465-0.pdb	-91.4045	-84.5286	-6.87594	0	20.9231
cav4mxo_DB8-ZINC000215869509-0.pdb	-87.0497	-74.886	-12.1637	0	18.6154
cav4mxo_DB8-ZINC000216506524-0.pdb	-90.5545	-67.517	-23.0375	0	22.3478
cav4mxo_DB8-ZINC000222975826-0.pdb	-103.978	-88.8055	-15.1724	0	21.8571
cav4mxo_DB8-ZINC000222984965-0.pdb	-85.2432	-80.5234	-4.71979	0	20.1538
cav4mxo_DB8-ZINC000222990386-0.pdb	-90.7981	-73.9627	-16.8354	0	18.963
cav4mxo_DB8-ZINC000223148460-0.pdb	-82.7187	-80.2187	-2.5	0	21.625
cav4mxo_DB8-ZINC000223148546-0.pdb	-84.4341	-81.9341	-2.5	0	24
cav4mxo_DB8-ZINC000223478190-0.pdb	-85.8738	-78.1336	-7.74014	0	21.875
cav4mxo_DB8-ZINC000225386983-0.pdb	-90.3316	-81.1535	-9.1781	0	24.3182
cav4mxo_DB8-ZINC000225539163-0.pdb	-75.6428	-69.7564	-5.88636	0	22.0769
cav4mxo_DB8-ZINC000225541273-0.pdb	-100.817	-73.7191	-27.0974	0	18.9667
cav4mxo_DB8-ZINC000225600740-0.pdb	-83.5334	-70.6859	-12.8474	0	23.5909
cav4mxo_DB8-ZINC000225667857-0.pdb	-89.9254	-69.0741	-20.8513	0	22.5652
cav4mxo_DB8-ZINC000225749950-0.pdb	-91.4178	-74.651	-16.7667	0	20.0333
cav4mxo_DB8-ZINC000225799483-0.pdb	-93.9713	-79.1163	-14.855	0	22.4783
cav4mxo_DB8-ZINC000226096255-0.pdb	-85.0978	-81.6308	-3.46698	0	23.0435
cav4mxo_DB8-ZINC000226096271-0.pdb	-75.9064	-72.4064	-3.5	0	22.375
cav4mxo_DB8-ZINC000226096287-0.pdb	-83.8218	-80.3218	-3.5	0	20.48
cav4mxo_DB8-ZINC000226688077-0.pdb	-73.7512	-57.8779	-15.8733	0	18.4762
cav4mxo_DB8-ZINC000228921309-0.pdb	-79.5128	-72.5128	-7	0	20.125
cav4mxo_DB8-ZINC000228923403-0.pdb	-74.889	-61.7664	-13.1226	0	28.0909
cav4mxo_DB8-ZINC000228929794-0.pdb	-76.2489	-76.2489	0	0	20.625
cav4mxo_DB8-ZINC000228935367-0.pdb	-75.6567	-74.7984	-0.858338	0	22.7273
cav4mxo_DB8-ZINC000228937059-0.pdb	-80.8948	-70.758	-10.1368	0	20.9583
cav4mxo_DB8-ZINC000228940094-0.pdb	-79.1646	-74.8894	-4.27516	0	23.8182
cav4mxo_DB8-ZINC000238899393-0.pdb	-98.9589	-82.7481	-16.2108	0	16.6471
cav4mxo_DB8-ZINC000244708037-0.pdb	-91.261	-66.2992	-24.9617	0	19.2963
cav4mxo_DB8-ZINC000252490666-0.pdb	-67.3824	-57.9433	-9.43909	0	24.1154
cav4mxo_DB8-ZINC000252492144-0.pdb	-79.8815	-67.5772	-12.3043	0	26.0476
cav4mxo_DB8-ZINC000252497718-0.pdb	-81.7	-68.5032	-13.1968	0	21.7619
cav4mxo_DB8-ZINC000252510743-0.pdb	-77.0215	-71.1449	-5.87654	0	22.0385
cav4mxo_DB8-ZINC000252510744-0.pdb	-89.0181	-80.0549	-8.96319	0	25
cav4mxo_DB8-ZINC000253396221-0.pdb	-86.8068	-77.7604	-9.0464	0	20.2
cav4mxo_DB8-ZINC000253401000-0.pdb	-91.6645	-79.7401	-11.9243	0	25.9167
cav4mxo_DB8-ZINC000253416445-0.pdb	-76.5602	-75.5529	-1.00733	0	22.7727
cav4mxo_DB8-ZINC000253416488-0.pdb	-73.5952	-70.0952	-3.5	0	20.8696
