#C:/Users/KIMED 1/Documents/Junaidin/Docking/SrcHum-nofilter/extracted_cav/cav1m17_AQ4.pdb with C:/Users/KIMED 1/Documents/Junaidin/Docking/EGFRfarma/egfrnofilter/gemdock_out/docking.lst
#Ligand	TotalEnergy	VDW	HBond	Elec	AverConPair	
cav1m17_AQ4-ZINC000040139277-0.pdb	-96.8205	-85.8511	-10.9694	0	19.7576
cav1m17_AQ4-ZINC000040139278-0.pdb	-105.338	-93.7464	-11.5921	0	18.5152
cav1m17_AQ4-ZINC000040139284-0.pdb	-85.8949	-73.4971	-12.3979	0	17.76
cav1m17_AQ4-ZINC000040139285-0.pdb	-82.7367	-74.5062	-8.2305	0	19.8
cav1m17_AQ4-ZINC000040144909-0.pdb	-101.101	-92.0508	-9.05005	0	20.0645
cav1m17_AQ4-ZINC000040155574-0.pdb	-98.8367	-88.3932	-10.4435	0	15.9714
cav1m17_AQ4-ZINC000040155579-0.pdb	-87.6445	-80.6445	-7	0	19.3462
cav1m17_AQ4-ZINC000040227528-0.pdb	-80.6027	-69.0711	-11.5316	0	25.3333
cav1m17_AQ4-ZINC000040384499-0.pdb	-93.4878	-83.6279	-9.85986	0	18.1379
cav1m17_AQ4-ZINC000041121003-0.pdb	-82.5246	-64.9462	-17.5784	0	26.5263
cav1m17_AQ4-ZINC000041121030-0.pdb	-84.9483	-61.3667	-23.5816	0	21.2
cav1m17_AQ4-ZINC000041121145-0.pdb	-91.3272	-69.4348	-21.8924	0	24.1
cav1m17_AQ4-ZINC000041121181-0.pdb	-86.4502	-69.0376	-17.4126	0	23.5
cav1m17_AQ4-ZINC000041121193-0.pdb	-84.6034	-67.1334	-17.47	0	25.8125
cav1m17_AQ4-ZINC000041122911-0.pdb	-83.789	-73.3641	-10.4249	0	23.3333
cav1m17_AQ4-ZINC000041122917-0.pdb	-79.7307	-63.6515	-16.0792	0	20.9474
cav1m17_AQ4-ZINC000041122919-0.pdb	-87.0255	-76.8411	-10.1844	0	23.1905
cav1m17_AQ4-ZINC000041123815-0.pdb	-75.1863	-71.6863	-3.5	0	17.92
cav1m17_AQ4-ZINC000041123940-0.pdb	-94.8028	-76.7993	-18.0035	0	20.25
cav1m17_AQ4-ZINC000041127700-0.pdb	-81.6065	-78.1065	-3.5	0	20.1304
cav1m17_AQ4-ZINC000041160105-0.pdb	-79.461	-63.4256	-16.0355	0	24.5263
cav1m17_AQ4-ZINC000041195118-0.pdb	-106.522	-93.0445	-13.4772	0	22.0345
cav1m17_AQ4-ZINC000041195121-0.pdb	-99.9743	-84.5423	-15.432	0	19.0323
cav1m17_AQ4-ZINC000041529337-0.pdb	-89.8686	-80.7368	-9.13178	0	21.72
cav1m17_AQ4-ZINC000041529368-0.pdb	-95.1156	-84.752	-10.3637	0	21.8077
cav1m17_AQ4-ZINC000043203317-0.pdb	-105.681	-83.1765	-22.5041	0	16.2059
cav1m17_AQ4-ZINC000044500808-0.pdb	-115.49	-78.5682	-36.9216	0	20.8889
cav1m17_AQ4-ZINC000044999609-0.pdb	-78.0555	-72.3668	-5.68873	0	17.4231
cav1m17_AQ4-ZINC000046087787-0.pdb	-100.729	-93.7288	-7	0	25.36
cav1m17_AQ4-ZINC000046087793-0.pdb	-78.8731	-66.0444	-12.8287	0	23.4
cav1m17_AQ4-ZINC000046087799-0.pdb	-76.5852	-66.2202	-10.365	0	26
cav1m17_AQ4-ZINC000047457877-0.pdb	-88.6785	-81.6785	-7	0	22.36
cav1m17_AQ4-ZINC000048231334-0.pdb	-99.0598	-80.1907	-18.8691	0	20.4815
cav1m17_AQ4-ZINC000048252221-0.pdb	-75.7189	-68.777	-6.94187	0	22.3333
cav1m17_AQ4-ZINC000048286479-0.pdb	-99.7272	-82.48	-17.2473	0	22.913
cav1m17_AQ4-ZINC000048286695-0.pdb	-95.0365	-81.2653	-13.7712	0	19.2414
cav1m17_AQ4-ZINC000048287225-0.pdb	-100.491	-83.7891	-16.702	0	18.7419
cav1m17_AQ4-ZINC000048299040-0.pdb	-88.0525	-71.0914	-16.9611	0	19.3929
cav1m17_AQ4-ZINC000048332252-0.pdb	-108.686	-87.2885	-21.3972	0	21.2593
cav1m17_AQ4-ZINC000048333276-0.pdb	-87.5796	-55.6099	-31.9697	0	18.64
cav1m17_AQ4-ZINC000048356471-0.pdb	-97.9579	-81.6375	-16.3204	0	19.875
cav1m17_AQ4-ZINC000048571360-0.pdb	-85.5793	-76.3346	-9.24467	0	24.85
cav1m17_AQ4-ZINC000049004766-0.pdb	-104.52	-92.2839	-12.2361	0	21.5806
cav1m17_AQ4-ZINC000049005037-0.pdb	-97.1524	-85.7614	-11.391	0	16.8387
cav1m17_AQ4-ZINC000049005087-0.pdb	-82.6457	-75.3774	-7.26831	0	17.0357
cav1m17_AQ4-ZINC000050931224-0.pdb	-102.262	-82.3483	-19.9135	0	22.7917
cav1m17_AQ4-ZINC000052359877-0.pdb	-89.2517	-77.5066	-11.7451	0	22.04
cav1m17_AQ4-ZINC000052473318-0.pdb	-80.0497	-70.4258	-9.62389	0	21.1905
cav1m17_AQ4-ZINC000052487394-0.pdb	-81.4648	-73.4902	-7.97454	0	20.9091
cav1m17_AQ4-ZINC000052487395-0.pdb	-79.7173	-70.9796	-8.73761	0	24.25
cav1m17_AQ4-ZINC000052487400-0.pdb	-84.4318	-73.9318	-10.5	0	20.5833
cav1m17_AQ4-ZINC000052487413-0.pdb	-84.1934	-67.1342	-17.0592	0	20.1364
cav1m17_AQ4-ZINC000052487456-0.pdb	-85.1801	-71.9846	-13.1955	0	21.7727
cav1m17_AQ4-ZINC000053583066-0.pdb	-67.9075	-60.933	-6.97452	0	19.25
cav1m17_AQ4-ZINC000053583067-0.pdb	-69.0222	-64.2798	-4.74233	0	20.85
cav1m17_AQ4-ZINC000054418187-0.pdb	-91.452	-82.5231	-8.92894	0	25.7083
cav1m17_AQ4-ZINC000055072714-0.pdb	-83.7345	-65.7664	-17.9681	0	24.7273
cav1m17_AQ4-ZINC000055133235-0.pdb	-84.1528	-67.7771	-16.3757	0	20.9091
cav1m17_AQ4-ZINC000055182591-0.pdb	-91.4134	-84.6228	-6.79065	0	22.6957
cav1m17_AQ4-ZINC000055325365-0.pdb	-94.7416	-64.6353	-29.1794	-0.926795	21.0952
cav1m17_AQ4-ZINC000055326120-0.pdb	-90.5136	-71.59	-18.9235	0	22.7407
cav1m17_AQ4-ZINC000055342502-0.pdb	-83.9496	-75.2309	-8.71866	0	23.8148
cav1m17_AQ4-ZINC000055342504-0.pdb	-83.9163	-76.2623	-7.65392	0	18.8519
cav1m17_AQ4-ZINC000055343076-0.pdb	-87.1062	-73.2002	-13.906	0	20.4
cav1m17_AQ4-ZINC000055343081-0.pdb	-88.4501	-86.2648	-2.18533	0	24.08
cav1m17_AQ4-ZINC000055387239-0.pdb	-85.1813	-68.5404	-16.6409	0	20.1739
cav1m17_AQ4-ZINC000055404593-0.pdb	-82.5661	-72.5482	-10.0179	0	20.5769
cav1m17_AQ4-ZINC000055412957-0.pdb	-82.1541	-71.6541	-10.5	0	26
cav1m17_AQ4-ZINC000055414312-0.pdb	-84.4334	-67.8041	-16.6293	0	19.5
cav1m17_AQ4-ZINC000055543966-0.pdb	-75.3317	-72.8317	-2.5	0	20.6087
cav1m17_AQ4-ZINC000055568797-0.pdb	-87.363	-72.8772	-14.4858	0	21.5217
cav1m17_AQ4-ZINC000057148962-0.pdb	-98.5312	-81.1147	-17.4166	0	23.4167
cav1m17_AQ4-ZINC000057148976-0.pdb	-90.2783	-73.2475	-17.0308	0	20.4231
cav1m17_AQ4-ZINC000057148977-0.pdb	-88.948	-77.3008	-11.6472	0	18.5769
cav1m17_AQ4-ZINC000057279175-0.pdb	-84.4496	-59.0444	-25.4052	0	24.1364
cav1m17_AQ4-ZINC000057279189-0.pdb	-85.9715	-78.665	-7.30651	0	24.087
cav1m17_AQ4-ZINC000057279232-0.pdb	-90.1158	-79.7839	-10.3319	0	27.9091
cav1m17_AQ4-ZINC000057279833-0.pdb	-76.8198	-55.0706	-21.7492	0	25.6842
cav1m17_AQ4-ZINC000057280190-0.pdb	-76.5535	-64.3161	-12.2374	0	22.2857
cav1m17_AQ4-ZINC000057280205-0.pdb	-84.2203	-73.8109	-10.4094	0	21.5
cav1m17_AQ4-ZINC000057312376-0.pdb	-81.5155	-69.292	-12.2235	0	25.7619
cav1m17_AQ4-ZINC000057312381-0.pdb	-77.5891	-62.2368	-15.3523	0	18.2727
cav1m17_AQ4-ZINC000057312389-0.pdb	-75.3906	-63.8542	-11.5364	0	22.2174
cav1m17_AQ4-ZINC000057312392-0.pdb	-84.0625	-69.2131	-14.8494	0	25.1
cav1m17_AQ4-ZINC000057312393-0.pdb	-79.099	-54.0926	-25.0064	0	24.7895
cav1m17_AQ4-ZINC000057312551-0.pdb	-87.1359	-78.6045	-8.5314	0	21.3043
cav1m17_AQ4-ZINC000057312556-0.pdb	-82.4377	-67.3127	-15.125	0	18.9565
cav1m17_AQ4-ZINC000057312559-0.pdb	-81.7753	-73.4727	-8.30264	0	20.3333
cav1m17_AQ4-ZINC000057312561-0.pdb	-75.3702	-66.3545	-9.01576	0	19.7143
cav1m17_AQ4-ZINC000057313528-0.pdb	-69.8454	-65.0512	-4.79422	0	18.5909
cav1m17_AQ4-ZINC000057355555-0.pdb	-76.8599	-68.4043	-8.4556	0	20.3478
cav1m17_AQ4-ZINC000057355560-0.pdb	-81.8037	-69.7357	-12.068	0	19.9167
cav1m17_AQ4-ZINC000057355562-0.pdb	-91.8989	-84.8989	-7	0	20.72
cav1m17_AQ4-ZINC000057355563-0.pdb	-79.9291	-60.6219	-19.3072	0	20.3636
cav1m17_AQ4-ZINC000057355818-0.pdb	-82.3998	-73.765	-8.63489	0	19.0417
cav1m17_AQ4-ZINC000057355823-0.pdb	-77.6122	-67.5679	-10.0443	0	20.5217
cav1m17_AQ4-ZINC000057355977-0.pdb	-76.428	-69.428	-7	0	18.4783
cav1m17_AQ4-ZINC000057355981-0.pdb	-88.4293	-74.4293	-14	0	18.0833
cav1m17_AQ4-ZINC000057355982-0.pdb	-77.7094	-63.1222	-14.5872	0	20.25
cav1m17_AQ4-ZINC000057355983-0.pdb	-83.5742	-70.9745	-12.5997	0	19.16
cav1m17_AQ4-ZINC000057355984-0.pdb	-76.5214	-69.601	-6.92038	0	20.3636
cav1m17_AQ4-ZINC000057356037-0.pdb	-84.7768	-65.6326	-19.1442	0	22.3913
cav1m17_AQ4-ZINC000057364291-0.pdb	-78.2221	-70.186	-8.03611	0	20.2857
cav1m17_AQ4-ZINC000057366530-0.pdb	-102.517	-86.6349	-15.8819	0	21.9643
cav1m17_AQ4-ZINC000057366532-0.pdb	-93.2487	-84.3589	-8.88988	0	19.3929
cav1m17_AQ4-ZINC000057432173-0.pdb	-105.436	-98.4364	-7	0	22.0345
cav1m17_AQ4-ZINC000057477636-0.pdb	-83.3598	-77.5972	-5.76251	0	22.0909
cav1m17_AQ4-ZINC000057568179-0.pdb	-83.6864	-75.1168	-8.56957	0	23.9524
cav1m17_AQ4-ZINC000057662947-0.pdb	-75.1034	-68.2397	-6.86378	0	18.5417
cav1m17_AQ4-ZINC000057709839-0.pdb	-94.3481	-80.4944	-13.8537	0	19
cav1m17_AQ4-ZINC000057730917-0.pdb	-96.085	-73.0068	-23.0782	0	14.9375
cav1m17_AQ4-ZINC000058158729-0.pdb	-94.0575	-75.5574	-18.5001	0	22.7826
cav1m17_AQ4-ZINC000058160292-0.pdb	-104.3	-92.6702	-11.63	0	26.5417
cav1m17_AQ4-ZINC000058282764-0.pdb	-100.003	-78.1428	-21.8602	0	22.88
cav1m17_AQ4-ZINC000058305065-0.pdb	-104.079	-93.3261	-10.753	0	19.9
cav1m17_AQ4-ZINC000058341265-0.pdb	-94.7872	-76.1077	-18.6795	0	23.2692
cav1m17_AQ4-ZINC000058378492-0.pdb	-101.301	-87.2565	-14.0442	0	17.9063
cav1m17_AQ4-ZINC000058392145-0.pdb	-89.3757	-82.3757	-7	0	21.913
cav1m17_AQ4-ZINC000058393356-0.pdb	-89.4891	-55.9572	-33.5319	0	20.381
cav1m17_AQ4-ZINC000058406791-0.pdb	-94.1383	-74.828	-19.3103	0	21.28
cav1m17_AQ4-ZINC000058407142-0.pdb	-84.1557	-75.4626	-8.69313	0	24.6667
cav1m17_AQ4-ZINC000058916148-0.pdb	-86.8317	-68.0047	-18.827	0	18.7407
cav1m17_AQ4-ZINC000059258114-0.pdb	-85.373	-68.0466	-17.3264	0	24.45
cav1m17_AQ4-ZINC000059266233-0.pdb	-93.6576	-84.1576	-9.5	0	22.1667
cav1m17_AQ4-ZINC000059289967-0.pdb	-103.9	-88.4252	-15.4753	0	23.0714
cav1m17_AQ4-ZINC000059603091-0.pdb	-98.853	-76.7934	-22.0596	0	16.0556
cav1m17_AQ4-ZINC000059620562-0.pdb	-97.8493	-91.7608	-6.08858	0	16.3333
cav1m17_AQ4-ZINC000059620797-0.pdb	-105.636	-99.6358	-6	0	18.3243
cav1m17_AQ4-ZINC000060277669-0.pdb	-90.378	-70.4299	-19.9481	0	20.625
cav1m17_AQ4-ZINC000060790369-0.pdb	-94.5925	-82.8103	-11.7822	0	22.0833
cav1m17_AQ4-ZINC000061174625-0.pdb	-80.1532	-76.6532	-3.5	0	19.8846
cav1m17_AQ4-ZINC000061721776-0.pdb	-85.5508	-65.1404	-20.4104	0	22.75
cav1m17_AQ4-ZINC000061997291-0.pdb	-117.925	-107.579	-10.3464	0	17.8462
cav1m17_AQ4-ZINC000061997292-0.pdb	-119.417	-105.144	-14.273	0	18.4872
cav1m17_AQ4-ZINC000061997293-0.pdb	-110.955	-90.3183	-20.6363	0	18.2051
cav1m17_AQ4-ZINC000061997296-0.pdb	-88.0643	-75.6919	-12.3724	0	20.1481
cav1m17_AQ4-ZINC000061997297-0.pdb	-95.0992	-74.8357	-20.2634	0	18.6667
cav1m17_AQ4-ZINC000061997298-0.pdb	-102.799	-96.2823	-6.51687	0	19.4688
cav1m17_AQ4-ZINC000061997299-0.pdb	-96.6945	-96.3969	-0.297666	0	20
cav1m17_AQ4-ZINC000062571966-0.pdb	-107.767	-92.033	-15.734	0	19.8182
cav1m17_AQ4-ZINC000062620517-0.pdb	-113.503	-91.4783	-22.0245	0	17.2703
cav1m17_AQ4-ZINC000063447270-0.pdb	-86.4339	-70.2659	-16.168	0	25.8182
cav1m17_AQ4-ZINC000063736288-0.pdb	-82.0259	-82.0259	0	0	23.087
cav1m17_AQ4-ZINC000063958425-0.pdb	-93.0504	-77.5707	-15.4797	0	19.5
cav1m17_AQ4-ZINC000064471611-0.pdb	-78.0066	-78.0066	0	0	18.1923
cav1m17_AQ4-ZINC000064471923-0.pdb	-84.1781	-81.0349	-3.14321	0	19.2593
cav1m17_AQ4-ZINC000064658320-0.pdb	-91.3496	-87.8496	-3.5	0	19.5185
cav1m17_AQ4-ZINC000064791383-0.pdb	-100.151	-90.7809	-9.37039	0	19.8333
cav1m17_AQ4-ZINC000064791439-0.pdb	-102.347	-100.868	-1.47882	0	18.1389
cav1m17_AQ4-ZINC000065322713-0.pdb	-100.16	-87.015	-13.145	0	20.069
cav1m17_AQ4-ZINC000065372066-0.pdb	-74.2002	-67.2002	-7	0	18.7826
cav1m17_AQ4-ZINC000065372067-0.pdb	-80.3961	-70.1142	-10.2818	0	19.7826
cav1m17_AQ4-ZINC000065373258-0.pdb	-99.4813	-74.2082	-25.2732	0	23.0769
cav1m17_AQ4-ZINC000065381892-0.pdb	-87.5674	-77.2605	-10.3069	0	20.0833
cav1m17_AQ4-ZINC000065386753-0.pdb	-79.8815	-65.1028	-14.7788	0	23.4762
cav1m17_AQ4-ZINC000065403427-0.pdb	-88.5492	-72.1513	-16.3978	0	20.92
cav1m17_AQ4-ZINC000065410160-0.pdb	-86.7355	-66.1159	-20.6196	0	20.1429
cav1m17_AQ4-ZINC000065410161-0.pdb	-82.0688	-62.2729	-19.7959	0	19.8571
cav1m17_AQ4-ZINC000065435878-0.pdb	-91.9086	-67.3596	-24.549	0	24.0909
cav1m17_AQ4-ZINC000065436191-0.pdb	-93.3444	-64.9322	-28.4122	0	26.85
cav1m17_AQ4-ZINC000065436193-0.pdb	-101.158	-67.8096	-33.348	0	26.8
cav1m17_AQ4-ZINC000065465428-0.pdb	-77.8527	-65.3574	-12.4953	0	20.4762
cav1m17_AQ4-ZINC000065473710-0.pdb	-78.8603	-49.7718	-29.0885	0	22.7
cav1m17_AQ4-ZINC000065490113-0.pdb	-92.299	-75.1321	-17.1669	0	25.4348
cav1m17_AQ4-ZINC000065512021-0.pdb	-97.5372	-85.8337	-11.7035	0	20.5769
cav1m17_AQ4-ZINC000065534574-0.pdb	-103.575	-78.6594	-24.9158	0	21.3462
cav1m17_AQ4-ZINC000065535595-0.pdb	-81.5895	-71.0954	-10.494	0	19.5
cav1m17_AQ4-ZINC000065536643-0.pdb	-84.7566	-68.3739	-16.3828	0	20.9583
cav1m17_AQ4-ZINC000065562322-0.pdb	-94.3729	-77.1004	-17.2725	0	20.16
cav1m17_AQ4-ZINC000067460315-0.pdb	-82.7666	-62.5581	-20.2085	0	19.8095
cav1m17_AQ4-ZINC000067489769-0.pdb	-90.2296	-70.3591	-19.8705	0	23.9545
cav1m17_AQ4-ZINC000067491291-0.pdb	-93.5256	-78.2275	-15.298	0	21.125
cav1m17_AQ4-ZINC000067491293-0.pdb	-93.0718	-82.7116	-10.4431	0.0829195	24
cav1m17_AQ4-ZINC000067673876-0.pdb	-86.5736	-72.6317	-13.9419	0	18.5
cav1m17_AQ4-ZINC000067690763-0.pdb	-88.151	-72.3051	-15.846	0	18
cav1m17_AQ4-ZINC000067755871-0.pdb	-89.8641	-74.8524	-15.0117	0	23.8261
cav1m17_AQ4-ZINC000067756363-0.pdb	-105.563	-81.8262	-23.7363	0	27.913
cav1m17_AQ4-ZINC000067758689-0.pdb	-95.1801	-78.6074	-16.5727	0	19.7308
cav1m17_AQ4-ZINC000067769806-0.pdb	-100.822	-77.9055	-22.9165	0	26.0769
cav1m17_AQ4-ZINC000067772641-0.pdb	-83.2446	-64.1708	-19.0738	0	22.1429
cav1m17_AQ4-ZINC000067772974-0.pdb	-95.2346	-64.1378	-31.0968	0	23.5714
cav1m17_AQ4-ZINC000067805768-0.pdb	-94.3424	-77.8561	-16.4864	0	20.3333
cav1m17_AQ4-ZINC000067805975-0.pdb	-94.6811	-91.1811	-3.5	0	23.1852
cav1m17_AQ4-ZINC000067880961-0.pdb	-87.846	-73.7867	-15.819	1.7597	19.5
cav1m17_AQ4-ZINC000067905237-0.pdb	-98.2508	-80.1963	-18.0546	0	21.0833
cav1m17_AQ4-ZINC000067935183-0.pdb	-81.7992	-74.1793	-7.61982	0	19.5185
cav1m17_AQ4-ZINC000067956383-0.pdb	-94.1102	-81.4364	-13	0.326199	22.8261
cav1m17_AQ4-ZINC000067973806-0.pdb	-102.937	-86.4039	-16.5328	0	21.2069
cav1m17_AQ4-ZINC000069192816-0.pdb	-89.2997	-56.6336	-32.6662	0	16.8462
cav1m17_AQ4-ZINC000069349496-0.pdb	-83.8202	-69.8863	-13.9339	0	19.1304
cav1m17_AQ4-ZINC000069433064-0.pdb	-82.3741	-69.9998	-12.3743	0	22.6667
cav1m17_AQ4-ZINC000069698260-0.pdb	-92.8899	-72.0032	-20.8867	0	21.8696
cav1m17_AQ4-ZINC000069814332-0.pdb	-94.6208	-81.4555	-13.1653	0	22.5
cav1m17_AQ4-ZINC000070448411-0.pdb	-104.048	-76.8523	-27.1955	0	19.75
cav1m17_AQ4-ZINC000071280426-0.pdb	-75.9745	-72.0321	-3.94237	0	21.8182
cav1m17_AQ4-ZINC000071282031-0.pdb	-75.9741	-64.4282	-11.5459	0	18.0833
cav1m17_AQ4-ZINC000071405488-0.pdb	-107.368	-94.1258	-13.2419	0	20.6207
cav1m17_AQ4-ZINC000071405490-0.pdb	-102.037	-91.8595	-10.1772	0	21.5926
cav1m17_AQ4-ZINC000071459187-0.pdb	-86.1302	-79.1756	-6.95459	0	21.6957
cav1m17_AQ4-ZINC000071459209-0.pdb	-73.9574	-70.4574	-3.5	0	20.5
cav1m17_AQ4-ZINC000071459216-0.pdb	-76.9231	-72.8135	-4.10966	0	21.1364
cav1m17_AQ4-ZINC000071459241-0.pdb	-74.5374	-72.1123	-2.42512	0	19.3478
cav1m17_AQ4-ZINC000071459315-0.pdb	-71.3325	-68.8325	-2.5	0	23.15
cav1m17_AQ4-ZINC000071775317-0.pdb	-108.854	-93.0268	-15.8273	0	20.5517
cav1m17_AQ4-ZINC000071775318-0.pdb	-119.86	-95.1551	-24.7049	0	18.3125
cav1m17_AQ4-ZINC000071775320-0.pdb	-97.8144	-79.8278	-17.9866	0	17.2069
cav1m17_AQ4-ZINC000071807907-0.pdb	-98.4466	-93.7515	-4.69507	0	19.8667
cav1m17_AQ4-ZINC000071816912-0.pdb	-80.47	-70.5925	-9.87749	0	19.2083
cav1m17_AQ4-ZINC000071849963-0.pdb	-104.977	-90.8091	-14.1678	0	18.9063
cav1m17_AQ4-ZINC000071896743-0.pdb	-98.6623	-78.4816	-20.1807	0	22.72
cav1m17_AQ4-ZINC000071899472-0.pdb	-82.2049	-57.3695	-24.8354	0	26.1667
cav1m17_AQ4-ZINC000071903559-0.pdb	-91.5106	-69.6415	-21.8691	0	21.75
cav1m17_AQ4-ZINC000071914132-0.pdb	-82.7552	-73.5836	-9.1716	0	26.45
cav1m17_AQ4-ZINC000071915181-0.pdb	-101.841	-80.4257	-21.4154	0	21.56
cav1m17_AQ4-ZINC000071915182-0.pdb	-106.201	-85.6449	-20.5559	0	24.6
cav1m17_AQ4-ZINC000071920842-0.pdb	-93.6874	-69.9937	-23.6937	0	26.16
cav1m17_AQ4-ZINC000072138705-0.pdb	-94.749	-91.249	-3.5	0	22.0769
cav1m17_AQ4-ZINC000072138870-0.pdb	-76.3834	-67.8573	-8.52609	0	18.8696
cav1m17_AQ4-ZINC000072138871-0.pdb	-92.6777	-81.8996	-10.7781	0	29.8261
cav1m17_AQ4-ZINC000072142125-0.pdb	-85.0327	-75.5388	-9.49391	0	21.7083
cav1m17_AQ4-ZINC000072143068-0.pdb	-101.296	-72.1222	-29.1737	0	19
cav1m17_AQ4-ZINC000072145024-0.pdb	-98.8729	-88.4035	-10.4694	0	23.4583
cav1m17_AQ4-ZINC000072148184-0.pdb	-89.9414	-75.9414	-14	0	20.3636
cav1m17_AQ4-ZINC000072150224-0.pdb	-96.0766	-67.8536	-28.2231	0	19.24
cav1m17_AQ4-ZINC000072154152-0.pdb	-87.8999	-69.7282	-18.1717	0	21.6
cav1m17_AQ4-ZINC000072161156-0.pdb	-96.6315	-80.9723	-15.6593	0	19.6154
cav1m17_AQ4-ZINC000072161313-0.pdb	-89.2763	-79.4333	-9.84296	0	20.24
cav1m17_AQ4-ZINC000072161314-0.pdb	-92.5193	-81.0842	-11.435	0	23.16
cav1m17_AQ4-ZINC000072163054-0.pdb	-97.3117	-83.4741	-13.8377	0	24.4583
cav1m17_AQ4-ZINC000072163055-0.pdb	-86.1287	-79.3647	-6.76397	0	20.9583
cav1m17_AQ4-ZINC000072165188-0.pdb	-107.191	-89.7445	-17.4465	0	22.7778
cav1m17_AQ4-ZINC000072165277-0.pdb	-105.132	-86.8663	-18.2659	0	21.2308
cav1m17_AQ4-ZINC000072166993-0.pdb	-100.823	-84.9556	-15.8678	0	23.5926
cav1m17_AQ4-ZINC000072171308-0.pdb	-104.165	-73.2996	-30.8654	0	21.1154
cav1m17_AQ4-ZINC000072171309-0.pdb	-92.4725	-82.169	-10.3035	0	21.5385
cav1m17_AQ4-ZINC000072172513-0.pdb	-93.409	-83.4651	-9.94391	0	23.28
cav1m17_AQ4-ZINC000072237833-0.pdb	-87.7005	-80.8566	-6.84391	0	21.08
cav1m17_AQ4-ZINC000072237835-0.pdb	-75.541	-61.5631	-13.978	0	18.1818
cav1m17_AQ4-ZINC000072238314-0.pdb	-79.2797	-72.2797	-7	0	18.8333
cav1m17_AQ4-ZINC000072238317-0.pdb	-78.5836	-67.5248	-11.0588	0	18.12
cav1m17_AQ4-ZINC000072238319-0.pdb	-82.1053	-59.0695	-23.0358	0	24.1818
cav1m17_AQ4-ZINC000072238510-0.pdb	-110.121	-98.9048	-11.2161	0	22.1935
cav1m17_AQ4-ZINC000072240708-0.pdb	-73.2464	-69.8057	-3.44071	0	21.1
cav1m17_AQ4-ZINC000072240721-0.pdb	-74.3783	-68.4322	-5.94613	0	20.15
cav1m17_AQ4-ZINC000072251408-0.pdb	-89.5829	-67.38	-22.2028	0	23.1852
cav1m17_AQ4-ZINC000072273079-0.pdb	-99.1115	-80.5563	-18.5552	0	19.5938
cav1m17_AQ4-ZINC000072281908-0.pdb	-83.1084	-60.9825	-22.1259	0	20.913
cav1m17_AQ4-ZINC000072288256-0.pdb	-96.9366	-87.4376	-9.49904	0	23.7917
cav1m17_AQ4-ZINC000072296137-0.pdb	-84.2143	-58.811	-25.4033	0	19.0417
cav1m17_AQ4-ZINC000072310995-0.pdb	-100.075	-87.0371	-13.0378	0	24
cav1m17_AQ4-ZINC000072310998-0.pdb	-96.6873	-77.0809	-19.6064	0	20.4231
cav1m17_AQ4-ZINC000072312223-0.pdb	-95.7027	-70.5008	-25.2019	0	20.7826
cav1m17_AQ4-ZINC000072312224-0.pdb	-100.003	-80.0355	-19.9679	0	22.6522
cav1m17_AQ4-ZINC000072337431-0.pdb	-89.7147	-83.4068	-6.30793	0	20.9286
cav1m17_AQ4-ZINC000072342055-0.pdb	-82.5055	-72.8968	-9.60874	0	21.913
cav1m17_AQ4-ZINC000072408528-0.pdb	-83.5374	-76.3334	-7.20406	0	23.9545
cav1m17_AQ4-ZINC000072410723-0.pdb	-87.1048	-67.282	-19.8228	0	22.7083
cav1m17_AQ4-ZINC000072411269-0.pdb	-74.4659	-58.7141	-15.7518	0	18.5714
cav1m17_AQ4-ZINC000072418529-0.pdb	-86.2307	-79.7352	-6.49549	0	24.7619
cav1m17_AQ4-ZINC000072419228-0.pdb	-88.7673	-68.853	-19.9143	0	23.7273
cav1m17_AQ4-ZINC000072423041-0.pdb	-91.3246	-68.4841	-22.8405	0	18.3571
cav1m17_AQ4-ZINC000072425657-0.pdb	-80.9466	-70.9543	-9.99233	0	20.8696
cav1m17_AQ4-ZINC000072426866-0.pdb	-96.4683	-82.6436	-13.8247	0	22.36
cav1m17_AQ4-ZINC000072427088-0.pdb	-101.518	-89.1587	-12.3596	0	24.1667
cav1m17_AQ4-ZINC000072427089-0.pdb	-90.8352	-81.3371	-9.49815	0	21.125
cav1m17_AQ4-ZINC000072428890-0.pdb	-86.0929	-70.2717	-15.8212	0	22.0455
cav1m17_AQ4-ZINC000072430861-0.pdb	-87.9684	-81.0022	-6.96619	0	21.7083
cav1m17_AQ4-ZINC000072431350-0.pdb	-94.2039	-68.5188	-25.6851	0	26.0556
cav1m17_AQ4-ZINC000072432975-0.pdb	-73.4972	-69.9972	-3.5	0	21.9524
cav1m17_AQ4-ZINC000072435661-0.pdb	-106.139	-74.0531	-32.0864	0	22.7083
cav1m17_AQ4-ZINC000072435972-0.pdb	-89.5598	-68.5538	-21.006	0	23.6087
cav1m17_AQ4-ZINC000072447720-0.pdb	-89.0468	-58.1349	-30.9118	0	22.7143
cav1m17_AQ4-ZINC000072453662-0.pdb	-91.7917	-72.4619	-19.3298	0	19.4444
cav1m17_AQ4-ZINC000072453663-0.pdb	-97.1135	-70.6861	-26.4274	0	24.4444
cav1m17_AQ4-ZINC000072457088-0.pdb	-89.0741	-80.2577	-8.81636	0	24.2917
cav1m17_AQ4-ZINC000072463211-0.pdb	-98.5336	-76.0144	-22.5192	0	21.4643
