Compound	Energy	VDW	HBond	Elec	
cav4mxo_DB8-ZINC000029121957-0.pdb	-97.3604	-88.1172	-9.24324	0	
cav4mxo_DB8-ZINC000030526632-0.pdb	-93.2182	-93.2182	0	0	
cav4mxo_DB8-ZINC000030587613-0.pdb	-77.8769	-68.1382	-9.73874	0	
cav4mxo_DB8-ZINC000030587615-0.pdb	-93.3472	-86.3472	-7	0	
cav4mxo_DB8-ZINC000030587662-0.pdb	-80.3003	-63.8044	-16.4959	0	
cav4mxo_DB8-ZINC000030691817-0.pdb	-89.6702	-74.6012	-15.069	0	
cav4mxo_DB8-ZINC000031784818-0.pdb	-86.4626	-77.1487	-9.31385	0	
cav4mxo_DB8-ZINC000031785225-0.pdb	-86.0307	-76.2877	-9.74301	0	
cav4mxo_DB8-ZINC000031886264-0.pdb	-91.5864	-82.0864	-9.5	0	
cav4mxo_DB8-ZINC000031949082-0.pdb	-86.372	-79.372	-7	0	
cav4mxo_DB8-ZINC000032105174-0.pdb	-93.5653	-86.8249	-6.74043	0	
cav4mxo_DB8-ZINC000032508880-0.pdb	-80.4953	-66.2884	-14.2069	0	
cav4mxo_DB8-ZINC000032508881-0.pdb	-73.4275	-66.6001	-6.82736	0	
cav4mxo_DB8-ZINC000032508885-0.pdb	-75.8262	-61.3316	-14.4946	0	
cav4mxo_DB8-ZINC000032523781-0.pdb	-79.4307	-73.186	-6.24474	0	
cav4mxo_DB8-ZINC000032550953-0.pdb	-80.4776	-70.2946	-10.183	0	
cav4mxo_DB8-ZINC000032578507-0.pdb	-89.2277	-71.6052	-17.6225	0	
cav4mxo_DB8-ZINC000032580857-0.pdb	-88.3318	-72.1695	-16.1623	0	
cav4mxo_DB8-ZINC000032610679-0.pdb	-89.8374	-84.9595	-4.87794	0	
cav4mxo_DB8-ZINC000032648569-0.pdb	-86.0867	-79.294	-6.79271	0	
cav4mxo_DB8-ZINC000032649981-0.pdb	-73.8625	-56.9762	-16.8863	0	
cav4mxo_DB8-ZINC000032649987-0.pdb	-87.2145	-72.9307	-14.2838	0	
cav4mxo_DB8-ZINC000032650105-0.pdb	-91.0674	-66.1543	-24.9131	0	
cav4mxo_DB8-ZINC000032650585-0.pdb	-85.8368	-70.0254	-15.8114	0	
cav4mxo_DB8-ZINC000032721492-0.pdb	-105.025	-94.9288	-10.096	0	
cav4mxo_DB8-ZINC000032753009-0.pdb	-88.9789	-76.1611	-12.8178	0	
cav4mxo_DB8-ZINC000032768213-0.pdb	-100.639	-100.639	0	0	
cav4mxo_DB8-ZINC000032803852-0.pdb	-75.9882	-51.2339	-24.7543	0	
cav4mxo_DB8-ZINC000032810684-0.pdb	-88.0841	-70.779	-17.3051	0	
cav4mxo_DB8-ZINC000032853423-0.pdb	-77.9818	-70.9818	-7	0	
cav4mxo_DB8-ZINC000032853577-0.pdb	-90.831	-77.1016	-13.7294	0	
cav4mxo_DB8-ZINC000032853579-0.pdb	-82.5105	-74.8312	-7.6793	0	
cav4mxo_DB8-ZINC000032858214-0.pdb	-86.9736	-61.3207	-25.6529	0	
cav4mxo_DB8-ZINC000032869565-0.pdb	-115.626	-105.088	-10.5379	0	
cav4mxo_DB8-ZINC000032870565-0.pdb	-97.9119	-86.8685	-11.0434	0	
cav4mxo_DB8-ZINC000032885628-0.pdb	-99.0161	-81.8091	-17.207	0	
cav4mxo_DB8-ZINC000032907699-0.pdb	-94.0761	-81.7916	-12.2845	0	
cav4mxo_DB8-ZINC000032910901-0.pdb	-96.6901	-89.6901	-7	0	
cav4mxo_DB8-ZINC000032911807-0.pdb	-87.2137	-73.2137	-14	0	
cav4mxo_DB8-ZINC000032934483-0.pdb	-100.712	-86.9138	-13.7987	0	
cav4mxo_DB8-ZINC000032934485-0.pdb	-98.853	-85.3683	-13.4847	0	
cav4mxo_DB8-ZINC000032983195-0.pdb	-99.7712	-96.2712	-3.5	0	
cav4mxo_DB8-ZINC000032983197-0.pdb	-112.095	-101.595	-10.5	0	
cav4mxo_DB8-ZINC000033067691-0.pdb	-95.9904	-85.8955	-10.0949	0	
cav4mxo_DB8-ZINC000033533813-0.pdb	-78.2361	-68.7044	-9.53172	0	
cav4mxo_DB8-ZINC000034014624-0.pdb	-96.8148	-80.9134	-15.9014	0	
cav4mxo_DB8-ZINC000035311010-0.pdb	-80.8198	-64.7447	-16.0751	0	
cav4mxo_DB8-ZINC000035311695-0.pdb	-78.1811	-63.4728	-14.7083	0	
cav4mxo_DB8-ZINC000035314189-0.pdb	-84.2686	-67.975	-16.2936	0	
cav4mxo_DB8-ZINC000035606570-0.pdb	-98.9672	-90.4745	-8.49272	0	
cav4mxo_DB8-ZINC000035615740-0.pdb	-93.0819	-77.7583	-15.3236	0	
cav4mxo_DB8-ZINC000035615742-0.pdb	-91.3158	-79.6843	-11.6315	0	
cav4mxo_DB8-ZINC000035615745-0.pdb	-93.2805	-85.344	-7.93647	0	
cav4mxo_DB8-ZINC000035622633-0.pdb	-88.4773	-80.3238	-8.15351	0	
cav4mxo_DB8-ZINC000035681893-0.pdb	-114.364	-101.076	-13.2881	0	
cav4mxo_DB8-ZINC000035681973-0.pdb	-104.324	-95.8519	-8.47258	0	
cav4mxo_DB8-ZINC000035681975-0.pdb	-93.7424	-87.9472	-5.79518	0	
cav4mxo_DB8-ZINC000035681978-0.pdb	-96.4723	-82.8807	-13.5916	0	
cav4mxo_DB8-ZINC000035681980-0.pdb	-93.7843	-91.3046	-2.47974	0	
cav4mxo_DB8-ZINC000035781451-0.pdb	-75.5784	-62.7643	-12.8141	0	
cav4mxo_DB8-ZINC000035781654-0.pdb	-69.7204	-63.7887	-5.93167	0	
cav4mxo_DB8-ZINC000036092610-0.pdb	-91.538	-75.5828	-15.9552	0	
cav4mxo_DB8-ZINC000036392978-0.pdb	-92.5552	-76.1114	-16.4438	0	
cav4mxo_DB8-ZINC000036395266-0.pdb	-84.9237	-69.3952	-15.5285	0	
cav4mxo_DB8-ZINC000036395462-0.pdb	-90.2938	-82.284	-8.00977	0	
cav4mxo_DB8-ZINC000036395699-0.pdb	-92.9407	-78.0041	-14.9366	0	
cav4mxo_DB8-ZINC000036396655-0.pdb	-103.029	-90.1303	-12.8984	0	
cav4mxo_DB8-ZINC000036396656-0.pdb	-104.24	-91.344	-12.8962	0	
cav4mxo_DB8-ZINC000036611941-0.pdb	-92.7774	-75.9251	-16.8523	0	
cav4mxo_DB8-ZINC000036613206-0.pdb	-88.753	-69.3787	-19.3743	0	
cav4mxo_DB8-ZINC000036613304-0.pdb	-97.1633	-90.313	-6.85029	0	
cav4mxo_DB8-ZINC000036613360-0.pdb	-90.987	-76.5501	-14.4369	0	
cav4mxo_DB8-ZINC000036613436-0.pdb	-90.745	-74.6668	-16.0782	0	
cav4mxo_DB8-ZINC000036613551-0.pdb	-106.785	-100.757	-6.02804	0	
cav4mxo_DB8-ZINC000036613554-0.pdb	-102.456	-82.1354	-20.3208	0	
cav4mxo_DB8-ZINC000036613642-0.pdb	-96.7175	-70.0079	-26.7096	0	
cav4mxo_DB8-ZINC000036613643-0.pdb	-78.9767	-64.4667	-14.51	0	
cav4mxo_DB8-ZINC000036613673-0.pdb	-89.8353	-83.6558	-6.17946	0	
cav4mxo_DB8-ZINC000036613734-0.pdb	-101.81	-87.204	-14.6065	0	
cav4mxo_DB8-ZINC000036613784-0.pdb	-81.5406	-78.0406	-3.5	0	
cav4mxo_DB8-ZINC000036613819-0.pdb	-90.4088	-80.0069	-10.4019	0	
cav4mxo_DB8-ZINC000036613853-0.pdb	-104.507	-84.82	-19.6868	0	
cav4mxo_DB8-ZINC000036613941-0.pdb	-84.0089	-78.0313	-5.97757	0	
cav4mxo_DB8-ZINC000036614059-0.pdb	-85.8896	-76.0179	-9.87172	0	
cav4mxo_DB8-ZINC000036614124-0.pdb	-86.5648	-73.9103	-12.6545	0	
cav4mxo_DB8-ZINC000036614221-0.pdb	-84.4709	-76.2511	-8.21984	0	
cav4mxo_DB8-ZINC000036614228-0.pdb	-87.0631	-80.1338	-6.92931	0	
cav4mxo_DB8-ZINC000036614264-0.pdb	-99.6509	-79.88	-19.7709	0	
cav4mxo_DB8-ZINC000036614299-0.pdb	-88.5934	-82.3654	-6.22799	0	
cav4mxo_DB8-ZINC000036615783-0.pdb	-91.3441	-81.8441	-9.5	0	
cav4mxo_DB8-ZINC000036615812-0.pdb	-94.9451	-84.2604	-10.6847	0	
cav4mxo_DB8-ZINC000036615860-0.pdb	-94.902	-71.0284	-23.8736	0	
cav4mxo_DB8-ZINC000036615880-0.pdb	-97.8084	-95.4157	-2.39266	0	
cav4mxo_DB8-ZINC000036615892-0.pdb	-86.7402	-67.8547	-18.8855	0	
cav4mxo_DB8-ZINC000036615924-0.pdb	-98.608	-87.112	-11.496	0	
cav4mxo_DB8-ZINC000036616019-0.pdb	-97.8543	-70.1648	-27.6895	0	
cav4mxo_DB8-ZINC000036616048-0.pdb	-85.2924	-74.9246	-10.3678	0	
cav4mxo_DB8-ZINC000036616135-0.pdb	-105.572	-92.6489	-12.923	0	
cav4mxo_DB8-ZINC000036616152-0.pdb	-89.6631	-89.6631	0	0	
cav4mxo_DB8-ZINC000036616153-0.pdb	-86.2799	-73.3017	-12.9782	0	
cav4mxo_DB8-ZINC000036616169-0.pdb	-85.4721	-76.2931	-9.17899	0	
cav4mxo_DB8-ZINC000036616211-0.pdb	-88.0947	-84.5947	-3.5	0	
cav4mxo_DB8-ZINC000036616272-0.pdb	-76.3693	-69.4029	-6.96645	0	
cav4mxo_DB8-ZINC000036616288-0.pdb	-93.464	-77.0545	-16.4095	0	
cav4mxo_DB8-ZINC000036616292-0.pdb	-96.4212	-72.7529	-23.6683	0	
cav4mxo_DB8-ZINC000036616335-0.pdb	-79.0499	-73.0499	-6	0	
cav4mxo_DB8-ZINC000036616344-0.pdb	-94.1165	-87.1165	-7	0	
cav4mxo_DB8-ZINC000036616358-0.pdb	-86.8669	-70.6675	-16.1994	0	
cav4mxo_DB8-ZINC000036616366-0.pdb	-99.1595	-79.4676	-19.6919	0	
cav4mxo_DB8-ZINC000036616406-0.pdb	-88.7053	-81.7053	-7	0	
cav4mxo_DB8-ZINC000036616430-0.pdb	-89.2571	-67.2775	-21.9796	0	
cav4mxo_DB8-ZINC000036616442-0.pdb	-88.795	-76.6572	-12.1378	0	
cav4mxo_DB8-ZINC000036616484-0.pdb	-83.1746	-71.2274	-11.9472	0	
cav4mxo_DB8-ZINC000036616505-0.pdb	-77.9418	-70.0992	-7.84258	0	
cav4mxo_DB8-ZINC000036616593-0.pdb	-85.5793	-73.321	-12.2583	0	
cav4mxo_DB8-ZINC000036616597-0.pdb	-91.8407	-72.7921	-19.0486	0	
cav4mxo_DB8-ZINC000036616642-0.pdb	-93.9032	-80.4963	-13.4069	0	
cav4mxo_DB8-ZINC000036616655-0.pdb	-84.7823	-81.6993	-3.08301	0	
cav4mxo_DB8-ZINC000036616699-0.pdb	-95.7061	-78.7276	-16.9785	0	
cav4mxo_DB8-ZINC000036616749-0.pdb	-84.9839	-71.4519	-13.532	0	
cav4mxo_DB8-ZINC000036616815-0.pdb	-84.8942	-80.3597	-4.53447	0	
cav4mxo_DB8-ZINC000036616853-0.pdb	-96.4532	-84.6717	-11.7815	0	
cav4mxo_DB8-ZINC000036616904-0.pdb	-81.705	-77.7983	-3.90672	0	
cav4mxo_DB8-ZINC000036616907-0.pdb	-91.0019	-81.5019	-9.5	0	
cav4mxo_DB8-ZINC000036616914-0.pdb	-86.9863	-73.6807	-13.3056	0	
cav4mxo_DB8-ZINC000036617375-0.pdb	-79.7387	-59.6385	-20.1002	0	
cav4mxo_DB8-ZINC000036617410-0.pdb	-92.6185	-73.6759	-18.9426	0	
cav4mxo_DB8-ZINC000036617465-0.pdb	-67.6582	-51.0764	-16.5818	0	
cav4mxo_DB8-ZINC000036618372-0.pdb	-91.9088	-84.9088	-7	0	
cav4mxo_DB8-ZINC000036618421-0.pdb	-98.3885	-90.1063	-8.28219	0	
cav4mxo_DB8-ZINC000036618530-0.pdb	-115.47	-89.6203	-24.8838	-0.966361	
cav4mxo_DB8-ZINC000036618533-0.pdb	-93.0457	-71.8699	-21.1758	0	
cav4mxo_DB8-ZINC000036618913-0.pdb	-98.2285	-88.6288	-9.59968	0	
cav4mxo_DB8-ZINC000036618930-0.pdb	-104.234	-92.6625	-11.5715	0	
cav4mxo_DB8-ZINC000036618961-0.pdb	-94.9998	-84.5395	-10.4603	0	
cav4mxo_DB8-ZINC000036618984-0.pdb	-103.872	-90.2265	-13.6452	0	
cav4mxo_DB8-ZINC000036619008-0.pdb	-102.174	-76.9037	-24.7129	-0.557026	
cav4mxo_DB8-ZINC000036619044-0.pdb	-93.0875	-81.7403	-11.3472	0	
cav4mxo_DB8-ZINC000036619050-0.pdb	-97.867	-80.4741	-17.3929	0	
cav4mxo_DB8-ZINC000036619089-0.pdb	-96.8542	-96.8542	0	0	
cav4mxo_DB8-ZINC000036619132-0.pdb	-92.0927	-83.4722	-8.62051	0	
cav4mxo_DB8-ZINC000036619143-0.pdb	-106.31	-99.5211	-6.78897	0	
cav4mxo_DB8-ZINC000036619160-0.pdb	-91.296	-82.0387	-9.25734	0	
cav4mxo_DB8-ZINC000036619200-0.pdb	-90.8795	-70.8795	-20	0	
cav4mxo_DB8-ZINC000036619219-0.pdb	-97.5462	-84.4545	-13.0917	0	
cav4mxo_DB8-ZINC000036619235-0.pdb	-87.8696	-80.8696	-7	0	
cav4mxo_DB8-ZINC000036619244-0.pdb	-92.132	-70.6125	-21.5195	0	
cav4mxo_DB8-ZINC000036619260-0.pdb	-99.2252	-89.1791	-10.0461	0	
cav4mxo_DB8-ZINC000036619267-0.pdb	-91.1489	-77.7771	-13.3718	0	
cav4mxo_DB8-ZINC000036619283-0.pdb	-104.462	-82.0497	-21.1936	-1.21871	
cav4mxo_DB8-ZINC000036619288-0.pdb	-82.3367	-61.8142	-20.5225	0	
cav4mxo_DB8-ZINC000036619322-0.pdb	-85.5195	-78.5195	-7	0	
cav4mxo_DB8-ZINC000036619333-0.pdb	-110.268	-97.675	-12.5929	0	
cav4mxo_DB8-ZINC000036619347-0.pdb	-89.15	-75.2628	-13.8872	0	
cav4mxo_DB8-ZINC000036619360-0.pdb	-94.468	-79.5375	-14.9305	0	
cav4mxo_DB8-ZINC000036619376-0.pdb	-97.0122	-86.9509	-10.0613	0	
cav4mxo_DB8-ZINC000036619385-0.pdb	-90.4196	-82.0078	-8.41178	0	
cav4mxo_DB8-ZINC000036619415-0.pdb	-99.4244	-83.2995	-16.1249	0	
cav4mxo_DB8-ZINC000036619421-0.pdb	-115.174	-95.9714	-19.2022	0	
cav4mxo_DB8-ZINC000036619447-0.pdb	-91.76	-77.2426	-14.5174	0	
cav4mxo_DB8-ZINC000036619482-0.pdb	-85.3013	-71.9524	-13.3489	0	
cav4mxo_DB8-ZINC000036619487-0.pdb	-102.033	-87.9968	-14.0363	0	
cav4mxo_DB8-ZINC000036619491-0.pdb	-108.736	-81.179	-26.7175	-0.839663	
cav4mxo_DB8-ZINC000036619494-0.pdb	-100.723	-91.8916	-8.8318	0	
cav4mxo_DB8-ZINC000036619499-0.pdb	-99.9346	-68.9876	-30.947	0	
cav4mxo_DB8-ZINC000036619503-0.pdb	-98.2746	-94.7746	-3.5	0	
cav4mxo_DB8-ZINC000036619527-0.pdb	-112.257	-91.5822	-20.6745	0	
cav4mxo_DB8-ZINC000036619532-0.pdb	-110.713	-100.77	-9.94288	0	
cav4mxo_DB8-ZINC000036688997-0.pdb	-89.4119	-75.4985	-13.9134	0	
cav4mxo_DB8-ZINC000038011998-0.pdb	-85.0768	-64.0466	-21.0302	0	
cav4mxo_DB8-ZINC000038449853-0.pdb	-110.92	-104.748	-6.17201	0	
cav4mxo_DB8-ZINC000038486581-0.pdb	-80.4049	-73.3463	-7.05858	0	
cav4mxo_DB8-ZINC000038653220-0.pdb	-103.345	-94.0237	-9.32134	0	
cav4mxo_DB8-ZINC000039300628-0.pdb	-100.857	-87.7065	-13.1508	0	
cav4mxo_DB8-ZINC000040040259-0.pdb	-92.6399	-89.1399	-3.5	0	
cav4mxo_DB8-ZINC000040087707-0.pdb	-90.0183	-86.5183	-3.5	0	
cav4mxo_DB8-ZINC000040128162-0.pdb	-91.9928	-81.1472	-10.8456	0	
cav4mxo_DB8-ZINC000040130727-0.pdb	-100.232	-91.0508	-9.18148	0	
cav4mxo_DB8-ZINC000040135245-0.pdb	-88.4985	-76.9699	-11.5286	0	
cav4mxo_DB8-ZINC000040139261-0.pdb	-86.0236	-68.5236	-17.5	0	
cav4mxo_DB8-ZINC000040139262-0.pdb	-79	-72.3405	-6.65949	0	
cav4mxo_DB8-ZINC000040139263-0.pdb	-87.7962	-82.0798	-5.71643	0	
cav4mxo_DB8-ZINC000040139264-0.pdb	-95.3529	-88.3529	-7	0	
cav4mxo_DB8-ZINC000040139277-0.pdb	-94.5493	-91.0493	-3.5	0	
cav4mxo_DB8-ZINC000040139278-0.pdb	-88.9546	-82.9647	-5.98994	0	
cav4mxo_DB8-ZINC000040139284-0.pdb	-92.9482	-82.5534	-10.3948	0	
cav4mxo_DB8-ZINC000040139285-0.pdb	-85.9548	-78.2521	-7.7027	0	
cav4mxo_DB8-ZINC000040144909-0.pdb	-88.1873	-75.0016	-13.1857	0	
cav4mxo_DB8-ZINC000040155574-0.pdb	-88.4078	-84.4678	-3.94005	0	
cav4mxo_DB8-ZINC000040155579-0.pdb	-85.9415	-82.4415	-3.5	0	
cav4mxo_DB8-ZINC000040227528-0.pdb	-75.41	-68.7506	-6.65942	0	
cav4mxo_DB8-ZINC000040384499-0.pdb	-103.181	-100.541	-2.64044	0	
cav4mxo_DB8-ZINC000041121003-0.pdb	-76.3538	-65.8538	-10.5	0	
cav4mxo_DB8-ZINC000041121030-0.pdb	-86.3378	-70.6969	-15.6409	0	
cav4mxo_DB8-ZINC000041121145-0.pdb	-87.228	-70.1139	-17.1141	0	
cav4mxo_DB8-ZINC000041121181-0.pdb	-73.4727	-59.6247	-13.848	0	
cav4mxo_DB8-ZINC000041121193-0.pdb	-69.8429	-58.0404	-11.8025	0	
cav4mxo_DB8-ZINC000041122911-0.pdb	-85.1619	-72.6918	-12.4701	0	
cav4mxo_DB8-ZINC000041122917-0.pdb	-75.7999	-60.0152	-15.7847	0	
cav4mxo_DB8-ZINC000041122919-0.pdb	-85.6499	-71.8623	-13.7876	0	
cav4mxo_DB8-ZINC000041123815-0.pdb	-76.3665	-66.1798	-10.1867	0	
cav4mxo_DB8-ZINC000041123940-0.pdb	-95.0548	-77.1635	-17.8913	0	
cav4mxo_DB8-ZINC000041127700-0.pdb	-83.8741	-78.1195	-5.75461	0	
cav4mxo_DB8-ZINC000041160105-0.pdb	-80.3106	-66.3939	-13.9167	0	
cav4mxo_DB8-ZINC000041195118-0.pdb	-107.661	-97.1613	-10.5	0	
cav4mxo_DB8-ZINC000041195121-0.pdb	-97.7782	-81.9099	-15.8683	0	
cav4mxo_DB8-ZINC000041529337-0.pdb	-89.669	-70.0718	-19.5972	0	
cav4mxo_DB8-ZINC000041529368-0.pdb	-85.2995	-65.396	-19.9035	0	
cav4mxo_DB8-ZINC000043203317-0.pdb	-103.784	-93.284	-10.5	0	
cav4mxo_DB8-ZINC000044500808-0.pdb	-82.8261	-59.7321	-23.094	0	
cav4mxo_DB8-ZINC000044999609-0.pdb	-74.6933	-72.2313	-2.46202	0	
cav4mxo_DB8-ZINC000046087787-0.pdb	-81.7825	-71.2825	-10.5	0	
cav4mxo_DB8-ZINC000046087793-0.pdb	-81.2354	-68.4973	-12.7381	0	
cav4mxo_DB8-ZINC000046087799-0.pdb	-73.1516	-61.2505	-11.9011	0	
cav4mxo_DB8-ZINC000047457877-0.pdb	-85.3371	-73.9931	-11.344	0	
cav4mxo_DB8-ZINC000048231334-0.pdb	-90.8643	-72.0629	-18.8014	0	
cav4mxo_DB8-ZINC000048252221-0.pdb	-72.1961	-70.3678	-1.82832	0	
cav4mxo_DB8-ZINC000048286479-0.pdb	-80.2895	-64.2044	-16.0851	0	
cav4mxo_DB8-ZINC000048286695-0.pdb	-90.3826	-79.0755	-11.3071	0	
cav4mxo_DB8-ZINC000048287225-0.pdb	-95.9652	-86.8524	-9.11282	0	
cav4mxo_DB8-ZINC000048299040-0.pdb	-90.5151	-69.5004	-21.0147	0	
cav4mxo_DB8-ZINC000048332252-0.pdb	-98.4025	-78.0132	-20.3893	0	
cav4mxo_DB8-ZINC000048333276-0.pdb	-85.0887	-74.729	-10.3597	0	
cav4mxo_DB8-ZINC000048356471-0.pdb	-97.3313	-86.4236	-10.9077	0	
cav4mxo_DB8-ZINC000048571360-0.pdb	-76.495	-70.2527	-6.24227	0	
cav4mxo_DB8-ZINC000049004766-0.pdb	-90.3512	-86.8512	-3.5	0	
cav4mxo_DB8-ZINC000049005037-0.pdb	-97.9699	-78.2734	-19.6965	0	
cav4mxo_DB8-ZINC000049005087-0.pdb	-87.0405	-75.7246	-11.3159	0	
cav4mxo_DB8-ZINC000050931224-0.pdb	-97.1136	-90.2463	-6.86725	0	
cav4mxo_DB8-ZINC000052359877-0.pdb	-95.1718	-82.2155	-12.9563	0	
cav4mxo_DB8-ZINC000052473318-0.pdb	-80.8882	-76.328	-4.56017	0	
cav4mxo_DB8-ZINC000052487394-0.pdb	-80.7725	-66.7725	-14	0	
cav4mxo_DB8-ZINC000052487395-0.pdb	-74.3393	-65.5308	-8.80848	0	
cav4mxo_DB8-ZINC000052487400-0.pdb	-83.6893	-69.5405	-14.1488	0	
cav4mxo_DB8-ZINC000052487413-0.pdb	-75.2493	-63.7821	-11.4672	0	
cav4mxo_DB8-ZINC000052487456-0.pdb	-82.7185	-71.2382	-11.4803	0	
cav4mxo_DB8-ZINC000053583066-0.pdb	-71.315	-67.815	-3.5	0	
cav4mxo_DB8-ZINC000053583067-0.pdb	-73.6065	-64.3564	-9.25014	0	
cav4mxo_DB8-ZINC000054418187-0.pdb	-83.1944	-67.7646	-15.4298	0	
cav4mxo_DB8-ZINC000055072714-0.pdb	-84.9124	-67.1657	-17.7467	0	
cav4mxo_DB8-ZINC000055133235-0.pdb	-79.648	-73.8013	-5.84674	0	
cav4mxo_DB8-ZINC000055182591-0.pdb	-85.0397	-77.6866	-7.35306	0	
cav4mxo_DB8-ZINC000055325365-0.pdb	-91.0004	-67.7946	-23.4735	0.267707	
cav4mxo_DB8-ZINC000055326120-0.pdb	-79.8186	-70.4681	-11.9336	2.58313	
cav4mxo_DB8-ZINC000055342502-0.pdb	-75.2865	-67.9903	-7.29616	0	
cav4mxo_DB8-ZINC000055342504-0.pdb	-82.8135	-69.5199	-13.2936	0	
cav4mxo_DB8-ZINC000055343076-0.pdb	-83.2837	-77.6796	-5.60415	0	
cav4mxo_DB8-ZINC000055343081-0.pdb	-81.265	-72.2142	-9.05078	0	
cav4mxo_DB8-ZINC000055387239-0.pdb	-88.7735	-73.8374	-14.9361	0	
cav4mxo_DB8-ZINC000055404593-0.pdb	-87.8759	-79.3009	-8.57498	0	
cav4mxo_DB8-ZINC000055412957-0.pdb	-67.1395	-57.6695	-9.47005	0	
cav4mxo_DB8-ZINC000055414312-0.pdb	-85.7528	-83.2528	-2.5	0	
cav4mxo_DB8-ZINC000055543966-0.pdb	-74.894	-68.7234	-6.17061	0	
cav4mxo_DB8-ZINC000055568797-0.pdb	-90.5184	-81.2746	-9.24384	0	
cav4mxo_DB8-ZINC000057148962-0.pdb	-85.5638	-67.132	-18.4318	0	
cav4mxo_DB8-ZINC000057148976-0.pdb	-85.2402	-69.5299	-15.7103	0	
cav4mxo_DB8-ZINC000057148977-0.pdb	-90.9905	-74.2561	-16.7344	0	
cav4mxo_DB8-ZINC000057279175-0.pdb	-82.9119	-69.2799	-13.632	0	
cav4mxo_DB8-ZINC000057279189-0.pdb	-77.0523	-70.5105	-6.54178	0	
cav4mxo_DB8-ZINC000057279232-0.pdb	-81.7671	-73.0573	-8.70982	0	
cav4mxo_DB8-ZINC000057279833-0.pdb	-75.8818	-58.7701	-17.1117	0	
cav4mxo_DB8-ZINC000057280190-0.pdb	-77.1838	-62.9086	-14.2752	0	
cav4mxo_DB8-ZINC000057280205-0.pdb	-89.6787	-75.5955	-14.0832	0	
cav4mxo_DB8-ZINC000057312376-0.pdb	-78.3442	-74.8442	-3.5	0	
cav4mxo_DB8-ZINC000057312381-0.pdb	-83.45	-74.1284	-9.32163	0	
cav4mxo_DB8-ZINC000057312389-0.pdb	-79.1786	-73.1734	-6.00519	0	
cav4mxo_DB8-ZINC000057312392-0.pdb	-73.0593	-62.367	-10.6923	0	
cav4mxo_DB8-ZINC000057312393-0.pdb	-73.2357	-66.7729	-6.46277	0	
cav4mxo_DB8-ZINC000057312551-0.pdb	-82.6521	-82.6521	0	0	
cav4mxo_DB8-ZINC000057312556-0.pdb	-71.4959	-57.4168	-14.0791	0	
cav4mxo_DB8-ZINC000057312559-0.pdb	-79.4515	-66.1296	-13.3219	0	
cav4mxo_DB8-ZINC000057312561-0.pdb	-77.1947	-70.3994	-6.79526	0	
cav4mxo_DB8-ZINC000057313528-0.pdb	-86.0573	-74.1108	-11.9465	0	
cav4mxo_DB8-ZINC000057355555-0.pdb	-79.5042	-64.8583	-14.6459	0	
cav4mxo_DB8-ZINC000057355560-0.pdb	-77.3857	-61.8152	-15.5705	0	
cav4mxo_DB8-ZINC000057355562-0.pdb	-78.6591	-67.0804	-11.5787	0	
cav4mxo_DB8-ZINC000057355563-0.pdb	-72.0428	-60.0695	-11.9733	0	
cav4mxo_DB8-ZINC000057355818-0.pdb	-78.4174	-71.4174	-7	0	
cav4mxo_DB8-ZINC000057355823-0.pdb	-75.8029	-68.8029	-7	0	
cav4mxo_DB8-ZINC000057355977-0.pdb	-82.7621	-66.5057	-16.2564	0	
cav4mxo_DB8-ZINC000057355981-0.pdb	-79.0969	-72.2796	-6.81729	0	
cav4mxo_DB8-ZINC000057355982-0.pdb	-84.0354	-70.3059	-13.7295	0	
cav4mxo_DB8-ZINC000057355983-0.pdb	-81.2164	-73.7933	-7.42308	0	
cav4mxo_DB8-ZINC000057355984-0.pdb	-82.0468	-75.0468	-7	0	
cav4mxo_DB8-ZINC000057356037-0.pdb	-76.696	-63.0359	-13.6601	0	
cav4mxo_DB8-ZINC000057364291-0.pdb	-73.2033	-69.7033	-3.5	0	
cav4mxo_DB8-ZINC000057366530-0.pdb	-105.082	-95.1848	-9.89729	0	
cav4mxo_DB8-ZINC000057366532-0.pdb	-100.439	-90.7975	-9.64165	0	
cav4mxo_DB8-ZINC000057432173-0.pdb	-91.8193	-82.1945	-9.62476	0	
cav4mxo_DB8-ZINC000057477636-0.pdb	-75.6712	-65.3022	-10.369	0	
cav4mxo_DB8-ZINC000057568179-0.pdb	-81.1674	-75.9479	-5.21948	0	
cav4mxo_DB8-ZINC000057662947-0.pdb	-70.4843	-70.4843	0	0	
cav4mxo_DB8-ZINC000057709839-0.pdb	-97.605	-87.3805	-10.2245	0	
cav4mxo_DB8-ZINC000057730917-0.pdb	-89.008	-85.508	-3.5	0	
cav4mxo_DB8-ZINC000058158729-0.pdb	-86.6547	-79.758	-6.89667	0	
cav4mxo_DB8-ZINC000058160292-0.pdb	-96.8725	-89.3299	-7.54256	0	
cav4mxo_DB8-ZINC000058282764-0.pdb	-89.3261	-77.2437	-12.0824	0	
cav4mxo_DB8-ZINC000058305065-0.pdb	-99.8632	-88.5853	-11.2779	0	
cav4mxo_DB8-ZINC000058341265-0.pdb	-103.769	-83.4248	-20.3443	0	
cav4mxo_DB8-ZINC000058378492-0.pdb	-103.746	-87.1958	-16.5501	0	
cav4mxo_DB8-ZINC000058392145-0.pdb	-99.4606	-81.2317	-18.2289	0	
